# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity    error
0.32000002 25236.28964580  1822.69110597
0.32100002 24907.51251443  1684.24607597
0.32200002 24594.93506407  1310.78712631
0.32300002 24297.12682097  1298.92446135
0.32400002 24015.04354546  1404.88011393
0.32500002 23747.57705749  1509.63354503
0.32600002 23495.30823473  1382.93390818
0.32700002 23257.08265195  1601.94792892
0.32800002 23033.64302707  1364.05240466
0.32900002 22822.82302933  1694.59469017
0.33000002 22626.84047054  1348.10721907
0.33100002 22441.95662797  1229.37044230
0.33200002 22272.07211989  1223.73906058
0.33300002 22113.72566964  1329.47725022
0.33400002 21968.14681057  1766.23908721
0.33500002 21834.15992014  1760.70673934
0.33600002 21711.89102484  1317.04337194
0.33700002 21600.23272815  1533.18459165
0.33800002 21501.18115615  1968.00320442
0.33900002 21411.62785127  1201.19237934
0.34000002 21333.61396779  1855.06449042
0.34100002 21265.54166192  1309.10680671
0.34200002 21208.37951329  1200.28829540
0.34300002 21159.81573917  1528.58516139
0.34400002 21121.50649208  1530.25321782
0.34500002 21092.13844916  1751.49125977
0.34600002 21073.10897487  1206.54091150
0.34700002 21060.73845456  1099.37059940
0.34800002 21058.47828415  1102.41139039
0.34900002 21064.21418626  1105.87129715
0.35000002 21078.05737745  1553.66368288
0.35100002 21099.83003355  1448.29240210
0.35200002 21128.64339116  1118.76172055
0.35300002 21164.96979571  1348.63193926
0.35400002 21209.10569695  1129.38493185
0.35500002 21259.84406985  1475.85844523
0.35600002 21316.82677212  1141.51612771
