# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity    error
0.25000001 113061.71067307 7662.19249480
0.25100001 110572.60519637 5015.57360899
0.25200001 108131.17114388 5334.65158076
0.25300001 105735.86789320 6042.80513598
0.25400001 103385.13934215 5536.27447370
0.25500001 101079.78489193 4657.75670819
0.25600001 98819.29105045  5333.27739032
0.25700001 96602.95583237  4486.24148111
0.25800001 94430.11714034  5502.91533672
0.25900001 92300.93716053  4319.68406350
0.26000001 90214.99972563  4944.68436892
0.26100001 88169.04594727  4504.55677058
0.26200001 86167.46585527  3399.30668883
0.26300001 84205.81632878  4001.46058128
0.26400001 82284.91015587  4252.07293351
0.26500001 80405.24034792  4491.43693836
0.26600001 78564.52167989  3461.16016639
0.26700001 76764.43489407  4937.48868603
0.26800001 75003.03619339  3934.28444970
0.26900001 73279.44728899  3264.59953121
0.27000001 71594.50689954  3201.34852751
0.27100001 69946.99365936  3995.37246690
0.27200001 68336.81037760  3078.23176913
0.27300001 66762.71219324  3292.73712120
0.27400001 65223.78467632  2959.52936975
0.27500001 63722.74014475  3165.74588021
0.27600001 62254.56459388  2845.34500942
0.27700001 60823.11793060  3043.58896529
0.27800001 59424.64419060  3232.99792020
0.27900001 58060.82362522  2926.26564920
0.28000001 56729.76372672  2630.27561968
0.28100001 55431.47818631  3517.12745738
0.28200001 54166.02452266  2299.34784981
0.28300001 52932.52719033  2931.40349454
0.28400001 51730.67371413  2432.63504655
0.28500001 50559.94538939  2602.82611184
0.28600001 49419.12998948  2340.24301142
0.28700001 48309.00533461  2921.72878093
0.28800001 47227.87662224  2456.79425818
0.28900001 46177.51947253  2410.46663056
0.29000001 45154.61292010  2562.29863144
0.29100001 44161.48455734  1934.27311517
0.29200001 43195.45465832  2847.66048314
0.29300001 42257.09713611  2049.89187911
0.29400001 41345.64308849  2744.31718990
0.29500001 40462.09672757  2335.47233367
0.29600001 39603.44699696  2117.20037668
0.29700001 38770.61214335  2079.65573382
0.29800001 37963.75018047  2043.20913144
0.29900001 37181.85830507  2509.77555440
0.30000001 36424.34806809  1973.47127175
0.30100001 35691.82492121  2101.89166911
0.30200001 34981.94474185  1589.92946379
0.30300001 34296.03085558  1720.28898916
0.30400001 33633.65020499  1846.48748367
0.30500001 32992.80704116  1817.24389786
0.30600001 32374.52320484  1639.93155058
0.30700001 31778.30138110  2349.05214930
0.30800001 31203.30147925  2024.78232885
0.30900001 30649.33925158  1710.23321121
0.31000001 30116.73438821  1545.44029830
0.31100001 29602.85702654  1801.03790677
0.31200001 29110.08495742  1366.71855346
0.31300001 28635.96647001  1348.75408460
0.31400001 28182.68883701  1464.79532166
0.31500001 27747.19737263  1578.26066128
0.31600002 27330.17437263  1689.41480883
0.31700002 26930.81337909  1284.59985901
0.31800002 26549.62957621  1651.51978599
0.31900002 26186.18596055  1885.40547843
0.32000002 25839.32649654  1617.41271863
0.32100002 25509.70127131  1601.75421867
0.32200002 25196.46672740  1586.99953197
0.32300002 24898.58076472  1331.07819071
0.32400002 24616.71630168  1320.07147418
0.32500002 24349.80109591  1547.91692896
0.32600002 24098.52678834  1182.03279494
0.32700002 23861.74719115  1291.39781914
0.32800002 23640.10840397  1283.30334548
