# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity    error
0.41700002 30662.48863688  1922.53812863
0.41800002 30829.24995518  2518.90398694
0.41900002 30992.47795068  2147.77882375
0.42000002 31154.73414094  2951.13233134
0.42100002 31315.94020143  2180.52901955
0.42200002 31475.15239211  2196.80836530
0.42300002 31631.95057693  2212.97136722
0.42400002 31786.94731130  2431.70158454
0.42500002 31940.38066574  2653.28754763
0.42600002 32090.57156826  2260.94132698
0.42700002 32239.91018024  2276.78256482
0.42800002 32386.51741059  2917.70149178
0.42900002 32531.67987421  2098.29345132
0.43000002 32674.47352887  2323.64529512
0.43100002 32813.63021926  2551.58800676
0.43200002 32951.57271569  2996.28664902
0.43300002 33086.70233957  3015.52219413
0.43400002 33219.74696980  2817.86517025
0.43500002 33350.18529473  2835.43288812
0.43600002 33478.84585066  2633.44613941
0.43700002 33604.08838098  2428.56758238
0.43800002 33726.13053933  2665.03896151
0.43900002 33846.79226123  3127.44375315
0.44000002 33963.94184979  2471.38634582
0.44100002 34079.23930788  2259.45367319
0.44200002 34191.58322542  2726.43697560
0.44300002 34301.48687233  2512.92704736
0.44400002 34408.10544029  2756.08937638
0.44500002 34511.24542218  3001.44315661
0.44600002 34612.31564517  4177.36057319
0.44700002 34710.78085799  2799.07750104
0.44800002 34805.63770826  3047.40775397
0.44900002 34898.69292752  2826.79426110
0.45000002 34988.63031544  3313.77333422
0.45100002 35074.52524597  2853.66350925
0.45200002 35158.37060269  3583.51709351
0.45300002 35238.92165871  3359.67895017
0.45400002 35316.98590973  2892.46128309
0.45500002 35391.97018588  3147.05413808
0.45600002 35463.47738966  3403.43008639
0.45700002 35532.32020899  2441.07051405
0.45800002 35597.50031104  2695.97681383
0.45900002 35659.91703720  2706.58783140
0.46000002 35720.18951934  2717.05634456
0.46100002 35776.22839544  2727.22201984
0.46200002 35829.93038530  2488.38878320
0.46300002 35880.01884422  2746.97437291
0.46400002 35926.78080307  2505.89307978
0.46500002 35971.37012871  3268.71855852
0.46600002 36012.14497405  4036.24139999
0.46700002 36049.86114271  3289.91048381
0.46800002 36085.09129591  3554.02081018
0.46900002 36116.53737253  2800.83760599
0.47000002 36144.75282435  3064.35228969
0.47100002 36170.28012525  2816.94154967
0.47200002 36192.45129338  2824.63999507
0.47300002 36211.97924479  2574.67184634
