# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity    error
0.40700002 14811.51314142  1722.28282969
0.40800002 14692.90686981  991.55086709
0.40900002 14578.58760720  986.24149836
0.41000002 14469.39257006  981.24190363
0.41100002 14364.28631428  1065.25552354
0.41200002 14263.31753082  1060.33507548
0.41300002 14167.36457164  967.77271974
0.41400002 14075.04824642  1226.64051280
0.41500002 13987.13611794  872.79733512
0.41600002 13902.58118993  1130.48844303
0.41700002 13822.39460298  953.33060094
0.41800002 13746.84927574  950.38846971
0.41900002 13673.14668130  1378.25325078
0.42000002 13604.40096423  1374.58873856
0.42100002 13539.33344653  1199.85578689
0.42200002 13477.82876917  1026.20193111
0.42300002 13419.06865680  938.79808771
0.42400002 13363.56857527  1022.31304445
0.42500002 13311.68766526  935.67857033
0.42600002 13262.13261793  934.38359787
0.42700002 13216.87645868  933.37585974
0.42800002 13173.58569251  932.49230743
0.42900002 13134.43798860  847.17129041
0.43000002 13097.37419943  1354.79245139
0.43100002 13062.26645879  1100.36537863
0.43200002 13030.97281091  930.99789659
0.43300002 13001.94226888  1269.63972272
0.43400002 12975.50710804  1100.64744260
0.43500002 12951.31666874  1016.41938033
0.43600002 12929.85913965  1440.83892151
0.43700002 12910.12980099  1017.83468174
0.43800002 12892.66224434  1273.47277353
0.43900002 12878.06802499  934.94778292
0.44000002 12865.00102020  936.12184360
0.44100002 12854.37453372  1022.69408637
0.44200002 12845.55811799  1109.66359061
0.44300002 12838.64156811  1026.06428275
0.44400002 12834.11260878  1285.01558585
0.44500002 12829.96491036  858.32469318
0.44600002 12828.03942084  1118.15610911
0.44700002 12828.87623498  1293.15078577
0.44800002 12829.70809884  950.48896955
0.44900002 12833.70761095  1039.53036575
0.45000002 12838.61361577  1042.23870272
0.45100002 12844.62141834  1132.12498547
0.45200002 12852.31547217  960.64636549
0.45300002 12861.01259051  1401.33599828
0.45400002 12871.34624645  1405.55107673
0.45500002 12882.96051297  1233.67235719
0.45600002 12895.54988700  1325.98497997
0.45700002 12909.35933510  975.56033119
0.45800002 12923.84709040  1334.71037152
0.45900002 12939.52793866  1249.95845812
0.46000002 12956.91349599  1254.35885500
0.46100002 12974.02089220  1168.82959757
0.46200002 12993.12828704  1173.08464299
0.46300002 13012.83944860  905.69366855
0.46400002 13032.70484789  999.93432685
0.46500002 13053.90910995  1277.45560605
0.46600002 13075.58835310  1373.91751132
0.46700002 13097.64740954  1195.29135925
0.46800002 13121.35263010  1015.39592141
0.46900002 13144.57955192  926.69290233
0.47000002 13168.69829313  1395.55286776
0.47100002 13193.41491613  934.09382033
0.47200002 13218.81535204  1500.59998989
0.47300002 13244.62779630  1318.37031333
0.47400002 13270.27358693  1040.05774167
0.47500002 13296.63839289  1044.31802888
0.47600002 13323.93337041  953.32747784
0.47700002 13350.55249643  1627.29892092
0.47800002 13377.70165131  1249.54428197
0.47900002 13405.65914883  965.20750447
0.48000002 13433.22146506  1066.12767211
0.48100002 13462.16819102  1654.63517079
0.48200002 13489.23009106  1661.40110291
0.48300002 13517.07358024  1177.60750613
0.48400002 13545.24071335  1379.58283205
0.48500002 13573.91643801  1187.44626628
0.48600002 13602.48197715  1391.12589774
0.48700002 13630.98893612  1297.12496865
0.48800002 13658.72719463  1202.24122466
0.48900002 13687.27003924  1307.81871424
0.49000002 13715.20428177  1313.16229620
0.49100002 13743.95910942  1014.30423035
0.49200002 13771.75756371  1120.26367212
0.49300002 13799.48510668  1227.05027385
0.49400002 13827.36712791  1642.69129266
0.49500002 13854.57147451  1133.85818322
0.49600002 13882.46715146  1241.92557024
0.49700002 13909.36767423  1662.44770323
0.49800002 13936.34615018  1251.76267055
0.49900002 13962.71837193  1151.92432029
0.50000002 13989.23425070  1471.80740528
